MDL_YR,FCTRY_CD,MDL_NM,SALE_MTH,QTY
2011,HMIN,CIVIC,2011-02,6981
2010,SSS,CIVIC,2011-02,230
2010,ELP,CROSSTOUR,2011-02,625
2010,CSS,CRV,2011-02,194
2011,ELP,CRV,2011-02,13518
2010,HDM,CRV,2011-02,152
2011,ELP,ELEMENT,2011-02,987
2010,CSS,FIT,2011-02,1086
2010,SSS,FIT,2011-02,882
2011,SSS,INSIGHT,2011-02,1079
2010,HCM,MDX,2011-02,27
2010,HMA,ODYSSEY,2011-02,57
2009,HMA,PILOT,2011-02,1
2010,HMA,PILOT,2011-02,4
2011,MAP,RDX,2011-02,1311
2011,HMA,RIDGELINE,2011-02,871
2010,CSS,RL,2011-02,38
2011,MAP,TL,2011-02,2287
2010,CSS,TSX,2011-02,961
2011,HCM,ZDX,2011-02,69
2010,HMA,ACCORD,2011-03,23
2011,MAP,ACCORD,2011-03,30798
2009,ELP,CIVIC,2011-03,1
2011,HCM,CIVIC,2011-03,18399
2010,HMIN,CIVIC,2011-03,105
2011,SSS,CIVIC,2011-03,376
2012,SSS,CIVIC,2011-03,1
2011,ELP,CROSSTOUR,2011-03,1781
2011,CSS,CRV,2011-03,4472
2010,ELP,CRV,2011-03,144
2011,HDM,CRV,2011-03,1060
2011,SSS,CRZ,2011-03,1683
2010,ELP,ELEMENT,2011-03,184
2011,CSS,FIT,2011-03,4975
2011,SSS,FIT,2011-03,925
2010,SSS,INSIGHT,2011-03,161
2011,HCM,MDX,2011-03,4087
2011,HMA,ODYSSEY,2011-03,10548
2011,HMA,PILOT,2011-03,9642
2010,MAP,RDX,2011-03,12
2010,HMA,RIDGELINE,2011-03,13
2011,CSS,RL,2011-03,176
2009,MAP,TL,2011-03,2
2010,MAP,TL,2011-03,101
2011,CSS,TSX,2011-03,2425
2010,HCM,ZDX,2011-03,98
2011,HMA,ACCORD,2011-04,251
2009,MAP,ACCORD,2011-04,3
2010,MAP,ACCORD,2011-04,237
2009,ELP,CIVIC,2011-04,1
2011,HCM,CIVIC,2011-04,11783
2012,HCM,CIVIC,2011-04,2155
2011,HMIN,CIVIC,2011-04,9910
2012,HMIN,CIVIC,2011-04,639
2011,SSS,CIVIC,2011-04,101
2012,SSS,CIVIC,2011-04,402
2011,ELP,CROSSTOUR,2011-04,1750
2011,CSS,CRV,2011-04,3211
2010,ELP,CRV,2011-04,81
2011,HDM,CRV,2011-04,1268
2011,SSS,CRZ,2011-04,1740
2011,ELP,ELEMENT,2011-04,1231
2011,CSS,FIT,2011-04,4354
2011,SSS,FIT,2011-04,2814
2011,SSS,INSIGHT,2011-04,2449
2012,CSS,FIT,2012-06,4271
2011,SSS,FIT,2012-06,4
2012,SSS,FIT,2012-06,75
2013,HMIN,ILX,2012-06,978
2011,HCM,MDX,2012-06,10
2012,HCM,MDX,2012-06,4676
2011,HMA,ODYSSEY,2012-06,23
2012,HMA,ODYSSEY,2012-06,10693
2013,ELP,RDX,2012-06,2723
2011,MAP,TL,2012-06,3
2012,MAP,TL,2012-06,3127
2011,CSS,TSX,2012-06,19
2012,CSS,TSX,2012-06,2382
2010,HCM,ZDX,2012-06,1
2011,HMA,ACCORD,2012-07,1
2011,HCM,CIVIC,2012-07,1
2012,HCM,CIVIC,2012-07,13768
2012,HMIN,CIVIC,2012-07,12318
2012,SSS,CIVIC,2012-07,526
2011,ELP,CRV,2012-07,4
2012,ELP,CRV,2012-07,11782
2013,TSS,FIT,2012-07,8
2011,SSS,INSIGHT,2012-07,20
2012,SSS,INSIGHT,2012-07,420
2011,HMA,PILOT,2012-07,7
2012,HMA,PILOT,2012-07,10277
2011,MAP,RDX,2012-07,4
2012,MAP,RDX,2012-07,72
2011,HMA,RIDGELINE,2012-07,50
2012,HMA,RIDGELINE,2012-07,990
2011,CSS,RL,2012-07,4
2012,CSS,RL,2012-07,39
2011,HCM,ZDX,2012-07,1
2012,HCM,ZDX,2012-07,81
2011,MAP,ACCORD,2012-08,20
2012,MAP,ACCORD,2012-08,33969
2011,CSS,CRV,2012-08,1
2012,CSS,CRV,2012-08,713
2012,HCM,CRV,2012-08,8406
2011,HDM,CRV,2012-08,2
2012,HDM,CRV,2012-08,1082
2011,SSS,CRZ,2012-08,23
2012,SSS,CRZ,2012-08,351
2011,CSS,FIT,2012-08,3
2012,CSS,FIT,2012-08,4055
2011,SSS,FIT,2012-08,1
2012,SSS,FIT,2012-08,21
2011,SSS,INSIGHT,2012-08,14
2012,SSS,INSIGHT,2012-08,319
2011,HCM,MDX,2012-08,7
2012,HCM,MDX,2012-08,5439
2013,ELP,RDX,2012-08,2835
2011,HMA,RIDGELINE,2012-08,30
2012,HMA,RIDGELINE,2012-08,863
2011,MAP,TL,2012-08,1
2012,MAP,TL,2012-08,3122
2011,CSS,TSX,2012-08,19
2012,CSS,TSX,2012-08,2035
2013,MAP,ACCORD,2012-09,4721
2012,HCM,CIVIC,2012-09,9558
2012,HMIN,CIVIC,2012-09,10806
2011,SSS,CIVIC,2012-09,1
2012,SSS,CIVIC,2012-09,473
2011,ELP,CROSSTOUR,2012-09,13
2012,ELP,CROSSTOUR,2012-09,2035
2012,ELP,CRV,2012-09,9174
2013,HCM,CRV,2012-09,132
2013,CSS,FIT,2012-09,2503
2013,TSS,FIT,2012-09,16
2013,HMIN,ILX,2012-09,1661
2013,HCM,MDX,2012-09,95
2011,HMA,ODYSSEY,2012-09,14
2012,HMA,ODYSSEY,2012-09,10770
2011,HMA,PILOT,2012-09,2
2012,HMA,PILOT,2012-09,9358
2011,MAP,RDX,2012-09,1
2012,MAP,RDX,2012-09,17
2011,CSS,RL,2012-09,2
2012,CSS,RL,2012-09,32
2013,MAP,TL,2012-09,16
2011,HCM,ZDX,2012-09,1
2012,HCM,ZDX,2012-09,43
2013,MAP,ACCORD,2012-10,16628
2012,HMIN,CIVIC,2012-10,10527
2012,CSS,CRV,2012-10,203
2013,ELP,CRV,2012-10,9516
2012,HCM,CRV,2012-10,3681
2012,HDM,CRV,2012-10,1745
2011,SSS,CRZ,2012-10,9
2012,SSS,CRZ,2012-10,245
2012,TSS,FCX,2012-10,1
2011,CSS,FIT,2012-10,1
2011,HCM,MDX,2011-04,3618
2010,HMA,ODYSSEY,2011-04,21
2008,HMA,PILOT,2011-04,1
2011,HMA,PILOT,2011-04,8826
2010,MAP,RDX,2011-04,15
2010,HMA,RIDGELINE,2011-04,11
2011,CSS,RL,2011-04,149
2009,MAP,TL,2011-04,1
2010,MAP,TL,2011-04,35
2011,CSS,TSX,2011-04,2661
2010,HCM,ZDX,2011-04,62
2009,HMA,ACCORD,2011-05,1
2010,HMA,ACCORD,2011-05,15
2008,MAP,ACCORD,2011-05,3
2011,MAP,ACCORD,2011-05,18654
2009,HCM,CIVIC,2011-05,2
2010,HCM,CIVIC,2011-05,69
2009,HMIN,CIVIC,2011-05,1
2010,HMIN,CIVIC,2011-05,58
2009,SSS,CIVIC,2011-05,2
2010,SSS,CIVIC,2011-05,6
2010,ELP,CROSSTOUR,2011-05,206
2010,CSS,CRV,2011-05,26
2011,ELP,CRV,2011-05,13717
2010,HDM,CRV,2011-05,32
2009,ELP,ELEMENT,2011-05,2
2010,ELP,ELEMENT,2011-05,87
2009,CSS,FIT,2011-05,2
2010,CSS,FIT,2011-05,77
2009,SSS,FIT,2011-05,2
2010,SSS,FIT,2011-05,79
2010,SSS,INSIGHT,2011-05,40
2009,HCM,MDX,2011-05,4
2010,HCM,MDX,2011-05,4
2011,HMA,ODYSSEY,2011-05,9915
2009,HMA,PILOT,2011-05,1
2010,HMA,PILOT,2011-05,2
2011,MAP,RDX,2011-05,1137
2008,HCM,RIDGELINE,2011-05,3
2011,HMA,RIDGELINE,2011-05,708
2010,CSS,RL,2011-05,18
2009,SSS,S2000,2011-05,2
2008,MAP,TL,2011-05,3
2011,MAP,TL,2011-05,264
2012,MAP,TL,2011-05,2073
2009,CSS,TSX,2011-05,5
2010,CSS,TSX,2011-05,98
2011,HCM,ZDX,2011-05,101
2010,HMA,ACCORD,2011-06,7
2011,MAP,ACCORD,2011-06,15452
2011,HCM,CIVIC,2011-06,1632
2012,HCM,CIVIC,2011-06,10002
2009,HMIN,CIVIC,2011-06,1
2010,HMIN,CIVIC,2011-06,34
2011,SSS,CIVIC,2011-06,9
2012,SSS,CIVIC,2011-06,1179
2011,ELP,CROSSTOUR,2011-06,1240
2010,CSS,CRV,2011-06,24
2011,ELP,CRV,2011-06,12113
2010,HDM,CRV,2011-06,23
2010,ELP,ELEMENT,2011-06,72
2010,CSS,FIT,2011-06,52
2010,SSS,FIT,2011-06,41
2010,SSS,INSIGHT,2011-06,20
2009,HCM,MDX,2011-06,1
2010,HCM,MDX,2011-06,6
2011,HMA,ODYSSEY,2011-06,7229
2011,HMA,PILOT,2011-06,9027
2011,MAP,RDX,2011-06,1062
2010,HMA,RIDGELINE,2011-06,14
2010,CSS,RL,2011-06,7
2008,SSS,S2000,2011-06,2
2011,MAP,TL,2011-06,138
2012,MAP,TL,2011-06,2137
2009,CSS,TSX,2011-06,1
2010,CSS,TSX,2011-06,94
2011,HCM,ZDX,2011-06,72
2011,HMA,ACCORD,2011-07,113
2009,MAP,ACCORD,2011-07,3
2010,MAP,ACCORD,2011-07,126
2010,HCM,CIVIC,2011-07,19
2011,HMIN,CIVIC,2011-07,649
2012,HMIN,CIVIC,2011-07,3412
2010,SSS,CIVIC,2011-07,4
2010,ELP,CROSSTOUR,2011-07,110
2011,CSS,CRV,2011-07,2210
2010,ELP,CRV,2011-07,35
2011,HDM,CRV,2011-07,1229
2011,SSS,CRZ,2011-07,844
2011,ELP,ELEMENT,2011-07,1344
2011,CSS,FIT,2011-07,2082
2011,SSS,FIT,2011-07,2593
2012,CSS,FIT,2012-10,1145
2012,SSS,FIT,2012-10,7
2013,HMIN,ILX,2012-10,1608
2013,SSS,INSIGHT,2012-10,41
2011,HCM,MDX,2012-10,11
2012,HCM,MDX,2012-10,3534
2011,HMA,ODYSSEY,2012-10,7
2012,HMA,ODYSSEY,2012-10,8856
2013,HMA,PILOT,2012-10,2132
2013,ELP,RDX,2012-10,2781
2011,HMA,RIDGELINE,2012-10,14
2012,HMA,RIDGELINE,2012-10,825
2011,MAP,TL,2012-10,2
2012,MAP,TL,2012-10,2612
2011,CSS,TSX,2012-10,1
2012,CSS,TSX,2012-10,1596
2013,CSS,ACCORD,2012-11,126
2011,MAP,ACCORD,2012-11,2
2012,MAP,ACCORD,2012-11,4037
2012,HCM,CIVIC,2012-11,13991
2013,HMIN,CIVIC,2012-11,1
2012,SSS,CIVIC,2012-11,527
2011,ELP,CROSSTOUR,2012-11,7
2012,ELP,CROSSTOUR,2012-11,1897
2012,ELP,CRV,2012-11,1065
2013,HCM,CRV,2012-11,5660
2013,HDM,CRV,2012-11,1554
2013,CSS,FIT,2012-11,2479
2013,TSS,FIT,2012-11,25
2012,SSS,INSIGHT,2012-11,132
2013,HCM,MDX,2012-11,1851
2013,HMA,ODYSSEY,2012-11,2871
2011,HMA,PILOT,2012-11,1
2012,HMA,PILOT,2012-11,3156
2011,MAP,RDX,2012-11,3
2012,MAP,RDX,2012-11,4
2013,HMA,RIDGELINE,2012-11,738
2011,CSS,RL,2012-11,1
2012,CSS,RL,2012-11,10
2013,MAP,TL,2012-11,847
2013,CSS,TSX,2012-11,232
2012,HCM,ZDX,2012-11,27
2013,CSS,ACCORD,2012-12,84
2011,MAP,ACCORD,2012-12,6
2012,MAP,ACCORD,2012-12,1826
2013,HCM,CIVIC,2012-12,3458
2013,HMIN,CIVIC,2012-12,1283
2013,ELP,CROSSTOUR,2012-12,373
2011,ELP,CRV,2012-12,1
2012,ELP,CRV,2012-12,445
2013,HCM,CRV,2012-12,7469
2013,HDM,CRV,2012-12,2741
2013,SSS,CRZ,2012-12,54
2013,CSS,FIT,2012-12,2867
2013,TSS,FIT,2012-12,15
2012,SSS,INSIGHT,2012-12,75
2013,HCM,MDX,2012-12,3887
2013,HMA,ODYSSEY,2012-12,5211
2013,HMA,PILOT,2012-12,9493
2011,MAP,RDX,2012-12,1
2012,MAP,RDX,2012-12,4
2011,HMA,RIDGELINE,2012-12,1
2012,HMA,RIDGELINE,2012-12,489
2011,CSS,RL,2012-12,2
2012,CSS,RL,2012-12,16
2010,MAP,TL,2012-12,1
2013,MAP,TL,2012-12,1457
2013,CSS,TSX,2012-12,577
2012,HCM,ZDX,2012-12,27
2013,CSS,ACCORD,2013-01,61
2014,CSS,ACCORD,2013-01,2
2011,MAP,ACCORD,2013-01,1
2012,MAP,ACCORD,2013-01,582
2013,HCM,CIVIC,2013-01,6735
2013,HMIN,CIVIC,2013-01,4513
2011,ELP,CROSSTOUR,2013-01,4
2012,ELP,CROSSTOUR,2013-01,779
2012,ELP,CRV,2013-01,80
2013,HCM,CRV,2013-01,7069
2013,HDM,CRV,2013-01,1916
2013,SSS,CRZ,2013-01,263
2013,CSS,FIT,2013-01,2901
2013,TSS,FIT,2013-01,14
2012,SSS,INSIGHT,2013-01,66
2010,HCM,MDX,2013-01,1
2013,HCM,MDX,2013-01,2900
2013,HMA,ODYSSEY,2013-01,6666
2013,HMA,PILOT,2013-01,7845
2012,MAP,RDX,2013-01,2
2013,HMA,RIDGELINE,2013-01,980
2012,CSS,RL,2013-01,14
2013,MAP,TL,2013-01,1494
2011,SSS,INSIGHT,2011-07,942
2011,HCM,MDX,2011-07,3242
2010,HMA,ODYSSEY,2011-07,3
2010,HMA,PILOT,2011-07,1
2010,MAP,RDX,2011-07,5
2011,HMA,RIDGELINE,2011-07,366
2011,CSS,RL,2011-07,58
2009,MAP,TL,2011-07,3
2010,MAP,TL,2011-07,24
2011,CSS,TSX,2011-07,1948
2010,HCM,ZDX,2011-07,26
2010,HMA,ACCORD,2011-08,8
2011,MAP,ACCORD,2011-08,18460
2012,MAP,ACCORD,2011-08,450
2009,ELP,CIVIC,2011-08,1
2011,HCM,CIVIC,2011-08,799
2012,HCM,CIVIC,2011-08,6797
2011,SSS,CIVIC,2011-08,6
2012,SSS,CIVIC,2011-08,146
2010,ELP,CROSSTOUR,2011-08,100
2010,CSS,CRV,2011-08,7
2011,ELP,CRV,2011-08,12783
2010,HDM,CRV,2011-08,4
2011,ELP,ELEMENT,2011-08,1154
2010,CSS,FIT,2011-08,11
2010,SSS,FIT,2011-08,10
2011,SSS,INSIGHT,2011-08,990
2011,HMA,PILOT,2011-08,10184
2011,MAP,RDX,2011-08,1110
2012,MAP,RDX,2011-08,76
2011,HMA,RIDGELINE,2011-08,215
2010,CSS,RL,2011-08,3
2011,MAP,TL,2011-08,92
2012,MAP,TL,2011-08,2442
2010,CSS,TSX,2011-08,32
2011,HCM,ZDX,2011-08,62
2011,HMA,ACCORD,2011-09,33
2010,MAP,ACCORD,2011-09,43
2010,HCM,CIVIC,2011-09,1
2011,HMIN,CIVIC,2011-09,77
2012,HMIN,CIVIC,2011-09,5550
2010,SSS,CIVIC,2011-09,1
2011,ELP,CROSSTOUR,2011-09,680
2012,ELP,CROSSTOUR,2011-09,428
2011,CSS,CRV,2011-09,5082
2010,ELP,CRV,2011-09,1
2011,HDM,CRV,2011-09,989
2011,SSS,CRZ,2011-09,533
2010,ELP,ELEMENT,2011-09,16
2011,TSS,FCX,2011-09,1
2011,CSS,FIT,2011-09,3019
2012,CSS,FIT,2011-09,1368
2011,SSS,FIT,2011-09,311
2010,SSS,INSIGHT,2011-09,4
2011,HCM,MDX,2011-09,2933
2011,HMA,ODYSSEY,2011-09,6719
2012,HMA,ODYSSEY,2011-09,2094
2010,MAP,RDX,2011-09,1
2010,HMA,RIDGELINE,2011-09,3
2011,CSS,RL,2011-09,42
2010,MAP,TL,2011-09,7
2011,CSS,TSX,2011-09,2990
2012,CSS,TSX,2011-09,98
2010,HCM,ZDX,2011-09,19
2011,HMA,ACCORD,2011-10,20
2009,MAP,ACCORD,2011-10,1
2010,MAP,ACCORD,2011-10,22
2011,HCM,CIVIC,2011-10,114
2012,HCM,CIVIC,2011-10,9707
2011,HMIN,CIVIC,2011-10,14
2012,HMIN,CIVIC,2011-10,5803
2012,SSS,CIVIC,2011-10,559
2010,ELP,CROSSTOUR,2011-10,23
2011,ELP,CRV,2011-10,14102
2009,ELP,ELEMENT,2011-10,1
2010,ELP,ELEMENT,2011-10,4
2010,SSS,FIT,2011-10,1
2010,HCM,MDX,2011-10,1
2011,HMA,ODYSSEY,2011-10,1676
2012,HMA,ODYSSEY,2011-10,8738
2011,HMA,PILOT,2011-10,3026
2012,HMA,PILOT,2011-10,9429
2011,MAP,RDX,2011-10,261
2012,MAP,RDX,2011-10,1370
2011,HMA,RIDGELINE,2011-10,877
2011,MAP,TL,2011-10,31
2012,MAP,TL,2011-10,2627
2010,CSS,TSX,2011-10,12
2011,HCM,ZDX,2011-10,23
2012,HCM,ZDX,2011-10,92
2010,HMA,ACCORD,2011-11,2
2013,CSS,TSX,2013-01,778
2012,HCM,ZDX,2013-01,22
2013,CSS,ACCORD,2013-02,33
2014,CSS,ACCORD,2013-02,17
2012,MAP,ACCORD,2013-02,367
2012,HCM,CIVIC,2013-02,2853
2013,HMIN,CIVIC,2013-02,8639
2012,SSS,CIVIC,2013-02,315
2013,ELP,CROSSTOUR,2013-02,644
2012,ELP,CRV,2013-02,43
2013,HCM,CRV,2013-02,7295
2013,HDM,CRV,2013-02,2025
2013,SSS,CRZ,2013-02,271
2013,CSS,FIT,2013-02,3385
2013,TSS,FIT,2013-02,13
2012,SSS,INSIGHT,2013-02,68
2013,HCM,MDX,2013-02,2849
2013,HMA,ODYSSEY,2013-02,8339
2012,HMA,PILOT,2013-02,162
2012,MAP,RDX,2013-02,1
2011,HMA,RIDGELINE,2013-02,1
2012,HMA,RIDGELINE,2013-02,353
2012,CSS,RL,2013-02,10
2014,CSS,RLX,2013-02,19
2013,MAP,TL,2013-02,2037
2013,CSS,TSX,2013-02,845
2012,HCM,ZDX,2013-02,9
2013,MAP,ACCORD,2013-03,34647
2013,HCM,CIVIC,2013-03,10959
2012,HMIN,CIVIC,2013-03,458
2012,ELP,CROSSTOUR,2013-03,453
2012,CSS,CRV,2013-03,10
2013,ELP,CRV,2013-03,14251
2012,HCM,CRV,2013-03,18
2012,HDM,CRV,2013-03,57
2011,SSS,CRZ,2013-03,3
2012,SSS,CRZ,2013-03,120
2009,ELP,ELEMENT,2013-03,1
2012,CSS,FIT,2013-03,288
2012,SSS,FIT,2013-03,5
2013,HMIN,ILX,2013-03,1955
2013,SSS,INSIGHT,2013-03,372
2011,HCM,MDX,2013-03,1
2012,HCM,MDX,2013-03,52
2011,HMA,ODYSSEY,2013-03,1
2012,HMA,ODYSSEY,2013-03,157
2013,HMA,PILOT,2013-03,10662
2013,ELP,RDX,2013-03,3679
2013,HMA,RIDGELINE,2013-03,1384
2012,MAP,TL,2013-03,128
2012,CSS,TSX,2013-03,343
2013,HCM,ZDX,2013-03,28
2013,CSS,ACCORD,2013-04,27
2014,CSS,ACCORD,2013-04,57
2012,MAP,ACCORD,2013-04,257
2013,HCM,CIVIC,2013-04,11300
2013,HMIN,CIVIC,2013-04,15004
2011,ELP,CROSSTOUR,2013-04,3
2012,ELP,CROSSTOUR,2013-04,449
2012,CSS,CRV,2013-04,11
2013,ELP,CRV,2013-04,14943
2012,HCM,CRV,2013-04,14
2012,HDM,CRV,2013-04,24
2012,SSS,CRZ,2013-04,149
2012,TSS,FCX,2013-04,2
2012,CSS,FIT,2013-04,200
2012,SSS,FIT,2013-04,2
2013,HMIN,ILX,2013-04,1991
2011,SSS,INSIGHT,2013-04,2
2012,SSS,INSIGHT,2013-04,56
2011,HCM,MDX,2013-04,1
2012,HCM,MDX,2013-04,38
2013,HMA,ODYSSEY,2013-04,12174
2013,HMA,PILOT,2013-04,11040
2013,ELP,RDX,2013-04,4024
2014,ELP,RDX,2013-04,243
2013,HMA,RIDGELINE,2013-04,1396
2012,MAP,TL,2013-04,117
2012,CSS,TSX,2013-04,273
2013,HCM,ZDX,2013-04,41
2013,MAP,ACCORD,2013-05,32956
2012,HCM,CIVIC,2013-05,397
2012,HMIN,CIVIC,2013-05,313
2012,SSS,CIVIC,2013-05,78
2010,ELP,CROSSTOUR,2013-05,1
2013,ELP,CROSSTOUR,2013-05,1282
2012,ELP,CRV,2013-05,6
2013,HCM,CRV,2013-05,12126
2013,HDM,CRV,2013-05,1184
2013,SSS,CRZ,2013-05,309
2013,CSS,FIT,2013-05,4516
2011,MAP,ACCORD,2011-11,664
2012,MAP,ACCORD,2011-11,13668
2010,HCM,CIVIC,2011-11,4
2011,ELP,CROSSTOUR,2011-11,197
2012,ELP,CROSSTOUR,2011-11,898
2011,CSS,CRV,2011-11,2713
2011,HDM,CRV,2011-11,1163
2011,SSS,CRZ,2011-11,136
2012,SSS,CRZ,2011-11,170
2011,ELP,ELEMENT,2011-11,60
2011,CSS,FIT,2011-11,160
2012,CSS,FIT,2011-11,2548
2011,SSS,FIT,2011-11,29
2012,SSS,FIT,2011-11,578
2011,SSS,INSIGHT,2011-11,154
2012,SSS,INSIGHT,2011-11,591
2011,HCM,MDX,2011-11,1183
2012,HCM,MDX,2011-11,2136
2010,HMA,ODYSSEY,2011-11,1
2010,HMA,PILOT,2011-11,1
2010,MAP,RDX,2011-11,2
2010,HMA,RIDGELINE,2011-11,2
2011,CSS,RL,2011-11,35
2012,CSS,RL,2011-11,10
2010,MAP,TL,2011-11,4
2011,CSS,TSX,2011-11,320
2012,CSS,TSX,2011-11,2364
2010,HCM,ZDX,2011-11,11
2011,MAP,ACCORD,2011-12,519
2012,MAP,ACCORD,2011-12,15573
2008,HCM,CIVIC,2011-12,1
2011,HCM,CIVIC,2011-12,32
2012,HCM,CIVIC,2011-12,9537
2010,HMIN,CIVIC,2011-12,1
2011,SSS,CIVIC,2011-12,1
2012,SSS,CIVIC,2011-12,1671
2010,ELP,CROSSTOUR,2011-12,8
2011,CSS,CRV,2011-12,1617
2012,CSS,CRV,2011-12,3601
2011,HDM,CRV,2011-12,2312
2011,SSS,CRZ,2011-12,94
2012,SSS,CRZ,2011-12,442
2011,ELP,ELEMENT,2011-12,13
2011,CSS,FIT,2011-12,109
2012,CSS,FIT,2011-12,2671
2011,SSS,FIT,2011-12,17
2012,SSS,FIT,2011-12,1962
2011,SSS,INSIGHT,2011-12,175
2012,SSS,INSIGHT,2011-12,464
2011,HCM,MDX,2011-12,486
2012,HCM,MDX,2011-12,3563
2011,HMA,PILOT,2011-12,510
2012,HMA,PILOT,2011-12,10197
2011,HMA,RIDGELINE,2011-12,740
2012,HMA,RIDGELINE,2011-12,622
2011,CSS,RL,2011-12,26
2012,CSS,RL,2011-12,21
2010,MAP,TL,2011-12,2
2011,CSS,TSX,2011-12,282
2012,CSS,TSX,2011-12,2837
2010,HCM,ZDX,2011-12,1
2011,MAP,ACCORD,2012-01,235
2012,MAP,ACCORD,2012-01,14981
2009,ELP,CIVIC,2012-01,1
2011,HCM,CIVIC,2012-01,38
2012,HCM,CIVIC,2012-01,12396
2011,SSS,CIVIC,2012-01,3
2012,SSS,CIVIC,2012-01,879
2011,ELP,CRV,2012-01,1525
2012,ELP,CRV,2012-01,11291
2010,ELP,ELEMENT,2012-01,2
2010,SSS,FIT,2012-01,1
2010,SSS,INSIGHT,2012-01,1
2011,HMA,ODYSSEY,2012-01,258
2012,HMA,ODYSSEY,2012-01,7563
2011,HMA,PILOT,2012-01,151
2012,HMA,PILOT,2012-01,7128
2011,MAP,RDX,2012-01,71
2012,MAP,RDX,2012-01,1017
2011,HMA,RIDGELINE,2012-01,439
2012,HMA,RIDGELINE,2012-01,917
2011,CSS,RL,2012-01,15
2012,CSS,RL,2012-01,20
2010,CSS,TSX,2012-01,2
2011,HCM,ZDX,2012-01,5
2012,HCM,ZDX,2012-01,55
2011,MAP,ACCORD,2012-02,118
2012,MAP,ACCORD,2012-02,20576
2011,ELP,CROSSTOUR,2012-02,42
2012,ELP,CROSSTOUR,2012-02,1028
2010,CSS,CRV,2012-02,1
2011,ELP,CRV,2012-02,328
2012,ELP,CRV,2012-02,16092
2010,HCM,MDX,2012-02,1
2011,HMA,ODYSSEY,2012-02,159
2012,HMA,ODYSSEY,2012-02,9393
2011,MAP,RDX,2012-02,38
2012,MAP,RDX,2012-02,964
2011,CSS,RL,2012-02,15
2012,CSS,RL,2012-02,12
2010,MAP,TL,2012-02,1
2010,CSS,TSX,2012-02,2
2011,HCM,ZDX,2012-02,4
2012,HCM,ZDX,2012-02,44
2011,HMA,ACCORD,2012-03,1
2010,MAP,ACCORD,2012-03,2
2011,HCM,CIVIC,2012-03,6
2012,HCM,CIVIC,2012-03,11037
2012,HMIN,CIVIC,2012-03,12678
2011,SSS,CIVIC,2012-03,3
2012,SSS,CIVIC,2012-03,912
2011,CSS,CRV,2012-03,17
2012,CSS,CRV,2012-03,7533
2012,HCM,CRV,2012-03,1457
2011,HDM,CRV,2012-03,298
2011,SSS,CRZ,2012-03,54
2012,SSS,CRZ,2012-03,403
2011,CSS,FIT,2012-03,30
2012,CSS,FIT,2012-03,2613
2011,SSS,FIT,2012-03,10
2012,SSS,FIT,2012-03,1274
2011,SSS,INSIGHT,2012-03,75
2012,SSS,INSIGHT,2012-03,814
2011,HCM,MDX,2012-03,35
2012,HCM,MDX,2012-03,3272
2011,HMA,PILOT,2012-03,46
2012,HMA,PILOT,2012-03,8815
2013,ELP,RDX,2012-03,28
2011,HMA,RIDGELINE,2012-03,165
2012,HMA,RIDGELINE,2012-03,911
2011,MAP,TL,2012-03,2
2012,MAP,TL,2012-03,2576
2011,CSS,TSX,2012-03,65
2012,CSS,TSX,2012-03,2905
2010,HCM,ZDX,2012-03,2
2011,MAP,ACCORD,2012-04,72
2012,MAP,ACCORD,2012-04,37410
2011,HCM,CIVIC,2012-04,9
2012,HCM,CIVIC,2012-04,11121
2012,SSS,CIVIC,2012-04,870
2010,ELP,CROSSTOUR,2012-04,1
2011,CSS,CRV,2012-04,11
2012,CSS,CRV,2012-04,6996
2012,HCM,CRV,2012-04,3296
2011,HDM,CRV,2012-04,28
2011,SSS,CRZ,2012-04,57
2012,SSS,CRZ,2012-04,306
2011,CSS,FIT,2012-04,26
2012,CSS,FIT,2012-04,2730
2011,SSS,FIT,2012-04,9
2012,SSS,FIT,2012-04,656
2010,SSS,INSIGHT,2012-04,2
2011,HCM,MDX,2012-04,30
2012,HCM,MDX,2012-04,4185
2011,HMA,ODYSSEY,2012-04,81
2012,HMA,ODYSSEY,2012-04,10990
2011,HMA,PILOT,2012-04,22
2012,HMA,PILOT,2012-04,9311
2013,ELP,RDX,2012-04,1446
2010,MAP,RDX,2012-04,1
2011,HMA,RIDGELINE,2012-04,168
2012,HMA,RIDGELINE,2012-04,945
2011,MAP,TL,2012-04,4
2012,MAP,TL,2012-04,3159
2011,CSS,TSX,2012-04,51
2012,CSS,TSX,2012-04,3263
2010,HCM,ZDX,2012-04,4
2011,HMA,ACCORD,2012-05,2
2010,MAP,ACCORD,2012-05,1
2010,HCM,CIVIC,2012-05,1
2012,HMIN,CIVIC,2012-05,17240
2011,ELP,CROSSTOUR,2012-05,27
2012,ELP,CROSSTOUR,2012-05,1989
2011,ELP,CRV,2012-05,27
2012,ELP,CRV,2012-05,13318
2011,SSS,INSIGHT,2012-05,33
2012,SSS,INSIGHT,2012-05,475
2011,MAP,RDX,2012-05,17
2012,MAP,RDX,2012-05,282
2010,HMA,RIDGELINE,2012-05,1
2011,CSS,RL,2012-05,7
2012,CSS,RL,2012-05,42
2011,HCM,ZDX,2012-05,2
2013,TSS,FIT,2013-05,17
2013,SSS,INSIGHT,2013-05,379
2013,HCM,MDX,2013-05,2765
2012,HMA,ODYSSEY,2013-05,81
2012,HMA,PILOT,2013-05,25
2011,MAP,RDX,2013-05,2
