HM Claim Recognition Date (yyyy/mm/dd),HM Fiscal Month (yyyy/mm),Model Year,Manufacturing plant code,Manufacturing plant code name,Series Code,Series Name,VIN,Transmission Class(Description),Transmission Type Code,Transmission Serial No.,Failed Part No. (1-5),Reference Parts Name,Replacement Part No. (1-13),Replacement Part Name,Quantity of Replaced Parts,Quantity of Replaced Parts Total,Repair Dealer No.,Local Claim No.,HM Claim No.,Customer Voice,Defect Code,Defect Name,Repair Order Date (yyyy/mm/dd),Production Date (yyyy/mm/dd),Mileage (Mile),Applying Country Code,Applying Country Name,Approved Freight Total Amount (USD),Approved Labor Cost Total Amount (USD),Approved Material Total Amount (USD),Approved Part Total Amount (USD),Approved PLCA Total Amount (USD),Approved Sublet Total Amount (USD),Approved Tax Total Amount (USD),Approved Total Amount (USD),Total FRT,Debit/Credit,Debit/Credit Name,Debit/Credit Reason Description
2017-10-06,201710,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU010824,9AT,Q5LH,0187424,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,124020,0015907178,201220171006000146,"FEHLERSUCHE DURCHGEF]HRT, GETRIEBE HAT \LVERLUST UND AN DEM \LDECKEL AUF DER STIRNSEITE DICHTUNG WIRD GETAUSCHT! AT-GETRIEBE SCHALTET RUCKARTIG UND BEI CA. 50 KM/H SIND MECHANISCHE GER[USCHE H\RBAR!",-----,,2017-09-25,2016-10-15,5625,DEU,Germany,0,219.57,0.0,31.32,15.31,0.0,0,266.21,2.5,1,Regular,
2017-10-11,201710,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU016393,9AT,Q5LH,0214297,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,HEN100 0,0015581145,202220171011001185,OIL LEAK - REQUIRES NEW COVER PART TO BE REPLACED  6 LITRES OF AUTOMATIC TRANSMISSION FLUID USED  PLEASE PROVIDE EMAIL ADDRESS SO I CAN SEND PICTURE OF CUSTOMERS DRIVEWAY (PNG FILE SO CANNOT UPLOAD),-----,,2017-06-21,2017-01-12,2000,GBR,United Kingdom,0,54.71,107.01,29.97,6.58,0.0,0,198.27,0.6,1,Regular,
2017-10-14,201710,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU524708,9AT,Q5LH,0104038,06224,"KIT,OIL COOLER",062245LH000,"KIT,OIL COOLER",1,2,SOU100 0,0015865797,202220171014000282,OIL LEAK FROM TRANSMISSION FOUND OIL LEAK COMIMNG FROM GEARBOX PIPE ( SPLIT PIPE ),03214,Erroneous operation,2017-09-13,2016-01-25,15779,GBR,United Kingdom,0,91.92,0.0,170.55,37.41,0.0,0,299.9,1.1,1,Regular,
2017-10-16,201710,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6780FU528151,6MT,SLGM,1009485,20011,"BARE,TRNS ASSY",200115LGF00,"BARE,TRNS ASSY",1,2,024,0015653298,23Z220170930000007,"PRETEKANIE OLEJA Z PREVODOVKY, JE POSKODENY OBAL NA PREVODOVEJ SKRINI + PRIDAVNEJ PREVODOVKE.",-----,,2017-07-12,2016-03-04,7,SVK,Slovakia,0,263.63,31.76,2561.41,897.52,0.0,0,3754.35,7.0,1,Regular,
2017-10-16,201710,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU512631,9AT,Q5LH,0068920,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,5,218003,2187092141,218220171003000121,"MIL IS ON,  CODE P170B,  CAR HAS VISITED DEALER MORE THAN 3 TIMES WERE DEALER HAS WIPED CODE OUT BY USING HDS.",09999,For phenomena other than those stipulated.,2017-09-29,2015-09-08,18604,ISL,Iceland,0,432.39,0.0,4910.68,6089.25,0.0,0,11432.33,6.1,1,Regular,
2017-10-18,201710,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU523412,9AT,Q5LH,0097483,06227,"KIT,TRQ/CONV",062275LH000,"KIT,TRQ/CONV",1,2,68100,0015754368,239220171018000224,LA VETTURA NEL MOMENTO TRA TIRO E RILASCIO PRODUCE RUMOROSITA' E VIBRAZIONE. PROBLEMA DEL CONVERTITORE DI COPPIA. NECESSITA SOSTITUZIONE.,-----,,2017-08-10,2016-01-12,55188,ITA,Italy,0,315.93,0.0,580.41,317.32,0.0,0,1213.66,6.1,1,Regular,
2017-10-18,201710,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU523412,9AT,Q5LH,0097483,06227,"KIT,TRQ/CONV",062285J4000,"KIT,TRQ/CONV OIL",1,2,68100,0015754368,239220171018000224,LA VETTURA NEL MOMENTO TRA TIRO E RILASCIO PRODUCE RUMOROSITA' E VIBRAZIONE. PROBLEMA DEL CONVERTITORE DI COPPIA. NECESSITA SOSTITUZIONE.,-----,,2017-08-10,2016-01-12,55188,ITA,Italy,0,315.93,0.0,580.41,317.32,0.0,0,1213.66,6.1,1,Regular,
2017-10-18,201710,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6790HU006241,6MT,SLGM,3002073,20011,"BARE,TRNS ASSY",200115LGF00,"BARE,TRNS ASSY",1,1,NWH100 0,0015968990,202220171018000865,CUSTOMER COMPLAINED OF BEING UNABLE TO ENGAGE REVERSE GEAR.  CHECKED VEHICLE AND VERIFIED CUSTOMER COMPLAINT. RAISED TESS TRACK 343131 AND ADVISED VIA TESS BY FACTORY TO REPLACE ENTIRE GEARBOX.  REQUIRES GEARBOX,-----,,2017-10-11,2017-07-19,2142,GBR,United Kingdom,0,557.31,0.0,2164.79,474.96,0.0,0,3197.06,6.6,1,Regular,
2017-10-19,201710,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU518930,9AT,Q5LH,0084414,06224,"KIT,OIL COOLER",062245LH000,"KIT,OIL COOLER",1,1,005,0015953130,26H220171019000012,ORINGURI RACITOR ULEI ATF - UZURA PREMATURA PIERDERI ULEI ATF,00504,Premature wear and tear,2017-10-02,2015-11-11,7049,ROM,Romania,0,36.38,59.07,118.26,72.25,0.0,0,285.97,1.1,1,Regular,
2017-10-19,201710,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU013825,9AT,Q5LH,0206149,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,5,TR06023,0015918280,20T220171019000537,ARA[ 2. VE 3.V$TESTE YI]ILMA YAPIYOR ARA[ G$TM$YOR.,06201,Loose (poorly fitted),2017-09-26,2016-11-28,11835,TUR,Turkey,0,21.75,7.14,105.74,71.86,0.0,0,206.5,0.6,1,Regular,
2017-10-21,201710,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU003115,9AT,Q5LH,0273910,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,3,TR67013,0015902519,20T220171021000549,ARACIN ALT KISMINDA A@IRI M$KTARDA YA] KA[A]I TESP$T ED$LD$. YAPILAN KONTROLLERDE @ANZIMAN ARKA KAPA]I KISMINDAN YA] KA[IRDI]I TESP$T ED$LD$. ARKA KAPAK VE CIVATALAR YEN$LEND$.,-----,,2017-09-19,2017-05-17,5069,TUR,Turkey,0,21.81,148.91,37.49,25.48,0.0,0,233.7,0.6,1,Regular,
2017-10-26,201710,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU006207,9AT,Q5LH,0155885,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,4,TR59033,0015744885,20T220171026000336,"YAPILAN KONTROLLERDE @ANZUMAN YAN KAPA]INDA YA] KA[A]I OLDU]U G#R""LD"" M""@TER$ BEYANINA G#RE ARACIN ALTINDAN YA] DAMLIYOR.",01102,Deteriorated,2017-08-07,2016-07-05,4019,TUR,Turkey,0,21.75,0.0,87.38,59.38,0.0,0,168.52,0.6,1,Regular,
2017-10-30,201710,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU526692,9AT,Q5LH,0109821,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,18,40001,0015818736,2EE220171023000006,ENGINE MIL ILLUMINATE.,-----,,2017-08-31,2016-02-12,25788,EST,Estonia,0,321.09,227.88,1923.23,419.27,0.0,0,2891.48,7.1,1,Regular,
2017-10-30,201710,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6770GU009170,6MT,SLGM,2002494,20011,"BARE,TRNS ASSY",200115LGF00,"BARE,TRNS ASSY",1,2,106453,0015990821,201220171025000549,GETRIEBE MACHT LAUTE GERAEUSCHE IM SCHUBBETRIEB  TESS ID  345213 LAUTE GERAEUSCHE,-----,,2017-10-18,2016-08-30,15469,DEU,Germany,0,438.33,0.0,2052.5,1003.67,0.0,0,3494.51,5.6,1,Regular,
2017-10-30,201710,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU012124,9AT,Q5LH,0193126,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,TR55043,0015846017,20T220171023000016,"SERVISIMIZE GELEN ARACIN ARA[ SO]UK IKEN 1 VITESE GE[ME ESNASINDA NORMALDEN FAZLA VURUNTU YAPIYOR @IKAYETI ""ZERINE YAPILAN KONTROLLER SONUCUNDA SO]UKKEN VURUNTU OLDU]U MOTOR ISININCA VURUNTU OLMADI]I TESPIT EDI",00401,Distorted,2017-09-08,2016-11-09,9444,TUR,Turkey,0,217.02,0.0,4015.93,2729.22,0.0,0,6962.18,6.1,1,Regular,
2017-10-30,201710,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU005669,9AT,Q5LH,0314638,06280,"UNIT ASSY,TRNS CO",062805LHE11,"UNIT ASSY,TRNS CO",1,1,TR34023,0015926611,20T220171030000324,"T""M ARIZA ISIKLARI YANIYOR T""M ARIZA ISIKLARI YANIYOR",00401,Distorted,2017-09-30,2017-07-11,3743,TUR,Turkey,0,60.48,0.0,319.54,217.16,0.0,0,597.18,1.7,1,Regular,
2017-11-02,201711,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870FU508010,9AT,Q5LH,0053920,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,13,00351,0015842689,220220171102000032,"D KNIPPERT, STORING AUTOMAAT",-----,,2017-08-30,2015-07-08,45406,NLD,Netherlands,0,814.97,0.0,1732.39,558.71,0.0,0,3106.08,7.7,1,Regular,
2017-11-02,201711,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870FU508010,9AT,Q5LH,0053920,06222,"KIT,HYDRAULIC CON",062805LHE01,"UNIT ASSY,TRNS CO",1,13,00351,0015842689,220220171102000032,"D KNIPPERT, STORING AUTOMAAT",-----,,2017-08-30,2015-07-08,45406,NLD,Netherlands,0,814.97,0.0,1732.39,558.71,0.0,0,3106.08,7.7,1,Regular,
2017-11-02,201711,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU516199,9AT,Q5LH,0080678,06224,"KIT,OIL COOLER",062245LH000,"KIT,OIL COOLER",1,1,06,0015981598,21H220171102000068,ROZSZCZELNIONA CHLODNICA OLEJU SKRZYNI BIEGOW,-----,,2017-10-16,2015-10-13,62375,POL,Poland,0,43.37,0.0,85.27,28.68,0.0,0,157.33,1.1,1,Regular,
2017-11-06,201711,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU513274,9AT,Q5LH,0071187,06230,"KIT,SHAFT SEALING",062305J4000,"KIT,SHAFT SEALING",1,3,TR34043,0016013549,20T220171106000035,SOL #N AKS KE[ESI YA] KA[IRIYOR KE[ENIN DE]I@MESI GEREKIR. SOL #N AKS KE[ESI YA] KA[IRIYOR,00401,Distorted,2017-10-25,2015-09-15,10159,TUR,Turkey,0,81.88,0.0,63.51,43.16,0.0,0,188.56,2.3,1,Regular,
2017-11-07,201711,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU004854,9AT,Q5LH,0306397,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,TR34063,0015969442,20T220171107000208,ARACIN @ANZIMANINDA U]ULTU VAR. ARACIN @ANZIMANINDA U]ULTU VAR.,00401,Distorted,2017-09-20,2017-06-23,425,TUR,Turkey,0,21.38,108.67,31.71,21.55,0.0,0,183.31,0.6,1,Regular,
2017-11-08,201711,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU007563,9AT,Q5LH,0153940,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,TR65013,0015939507,20T220171108000364,ARACIN ALT AKSAMINDA YA] KA[A]I ARACIN ALT KSIMINDA YA] KA[A]I VAR,00401,Distorted,2017-10-04,2016-07-20,4770,TUR,Turkey,0,21.34,31.88,31.66,21.52,0.0,0,106.41,0.6,1,Regular,
2017-11-09,201711,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU011894,9AT,Q5LH,0191339,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,3,TR06023,0016019900,20T220171109000455,"S""R""@ ESNASINDA V$TES GE[$@LER$NDE SES GEL$YOR [EK$@TE D""@ME VAR",01102,Deteriorated,2017-10-23,2016-11-04,6714,TUR,Turkey,0,21.33,0.0,67.67,45.99,0.0,0,135.01,0.6,1,Regular,
2017-11-13,201711,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU509343,9AT,Q5LH,0060148,06229,"KIT,SHAFT SEALING",062295J4000,"KIT,SHAFT SEALING",1,1,03467,0015931181,245220171113000042,DER SIMMERING BEI DER ANTRIEBSWELLE HAT \LVERLUST.,-----,,2017-10-02,2015-07-21,33595,CHE,Switzerland,0,326.13,0.0,23.83,12.36,0.0,0,362.33,1.9,1,Regular,
2017-11-15,201711,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU015146,9AT,Q5LH,0210867,06280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,1,00317,0015898657,247220171115000045,"BIL G?R EJ ATT STARTA , FELKOD U0101 , V?XELL?DA L?ST , LYSER INGA LAMPOR VID V?XELSPAK. BYTE STYRENHET TILL V?XELL?DA ENL TESS ID 340049",-----,,2017-09-22,2016-12-12,6011,SWE,Sweden,0,168.03,988.38,361.9,148.02,0.0,0,1666.33,1.7,1,Regular,
2017-11-20,201711,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6740FU216681,6MT,ER7Z,1216619,20011,"BARE,TRNS ASSY",20011R7ZX40,"BARE,TRNS ASSY",1,2,MAR482 0,0016041469,202220171120000188,"TIGHT GEAR SELECTION, SEE TESS TRACK 347387",-----,,2017-11-03,2016-03-24,25253,GBR,United Kingdom,0,455.64,25.78,1749.07,383.74,0.0,0,2614.24,5.0,1,Regular,
2017-11-20,201711,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870FU515679,9AT,Q5LH,0075750,06224,"KIT,OIL COOLER",062245LH000,"KIT,OIL COOLER",1,1,CHE488 0,0016070665,202220171120000364,CUSTOMER REPORTS OIL LEAKING ON DRIVE,-----,,2017-11-10,2015-10-07,14933,GBR,United Kingdom,0,104.6,0.0,149.93,32.89,0.0,0,287.43,1.1,1,Regular,
2017-11-20,201711,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870HU001909,9AT,Q5LH,0261234,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,109043,0016016357,201220171113000155,ES L[ST SICH KEINE FAHRSTUFE EINLEGEN. SCHALTET SOFORT AUF 'P' UM.,-----,,2017-10-26,2017-04-21,7536,DEU,Germany,0,499.25,13.5,4067.29,1988.9,0.0,0,6568.95,7.8,1,Regular,
2017-11-21,201711,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU518323,9AT,Q5LH,0084126,06235,"KIT,AWD SHAFT SEA",062355L9000,"KIT,AWD SHAFT SEA",1,11,1026,0015984481,250220171121000049,OLIELEK AAN DE VERSNELLINGSBAK,09999,For phenomena other than those stipulated.,2017-10-13,2015-11-04,23170,BEL,Belgium,0,100.22,86.31,44.61,24.24,0.0,0,255.4,1.9,1,Regular,
2017-11-22,201711,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870FU520674,9AT,Q5LH,0084345,06280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,1,00403,0016055591,245220171122000059,ECHEC D'APPRENTISSAGE DE LA BVA9 VOITURE ARRET?E . ET TEMOIN QUI CLIGNOTE,03214,Erroneous operation,2017-11-09,2015-12-03,7615,CHE,Switzerland,0,278.15,0.0,280.17,145.32,0.0,0,703.64,1.7,1,Regular,
2017-11-25,201711,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870FU523710,9AT,Q5LH,0099041,06280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,1,TR06013,0016077232,20T220171125000003,"ARIZA KAYDI OLU@MU@ (DTC P061B DAH$L$ KONTROL MOD""L"" TORK HESAPLAMA PERFORMANSI MOTOR ARIZA LAMBASI YANIYOR",00401,Distorted,2017-11-16,2016-01-15,8351,TUR,Turkey,0,61.74,0.0,326.19,221.67,27.81,0,637.42,1.7,1,Regular,
2017-11-27,201711,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6700FU203805,6MT,ER7Z,1203810,20011,"BARE,TRNS ASSY",20011R7ZX40,"BARE,TRNS ASSY",1,14,912421,0015643539,207220171028000060,PAS DE PRISE DE VITESSE LE VEHICULE N AVANCE PAS LE VEHICULE N AVANCE?PAS,01102,Deteriorated,2017-07-10,2015-04-20,9657,FRA,France,0,557.65,0.0,2300.1,1226.65,0.0,0,4084.4,5.2,1,Regular,
2017-11-27,201711,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870FU523427,9AT,Q5LH,0097294,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,218009,2187102108,218220171101000016,"MIL IS ON,  CODE P170A HAS BEEN STORED 3 TIMES.",09999,For phenomena other than those stipulated.,2017-10-17,2016-01-12,58291,ISL,Iceland,0,436.11,0.0,4745.6,5884.54,0.0,0,11066.26,6.1,1,Regular,
2017-11-27,201711,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU530543,9AT,Q5LH,0124312,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,119009 1,0015999144,201220171102000152,GETRIEBE MACHT EINE H[MMERNDES UND SCHLAGENDES GER[USCH WENN EIN GANG EINGELEGT IST. ABER AUCH NUR DANN. KEINE DTC'S GESPEICHERT KUNDE WILL AM 29.10. IN DEN URLAUB FAHREN. BEREITS TESS KONTAKTIERT ZU ANDEREN PROBLEMEN MIT DEM AT,-----,,2017-10-20,2016-03-24,12798,DEU,Germany,0,436.11,0.0,4126.61,2017.91,0.0,0,6580.63,6.1,1,Regular,
2017-11-27,201711,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870GU011722,9AT,Q5LH,0190740,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,8536,0016094981,237220171127000041,ΥΠΑΡΧΕΙ ΔΙΑΡΡΟΗ ΛΑΔΙΟΥ,-----,,2017-11-22,2016-11-01,5177,GRC,Greece,0,24.88,0.0,32.6,13.76,0.0,0,71.24,0.6,1,Regular,
2017-11-27,201711,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU002154,9AT,Q5LH,0143817,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,3,STA462 0,0016070332,202220171127000058,"CAR LURCHES WHEN CHANGING GEAR,ONLY HAPPENS FROM COLD. MUCH BETTER WHEN HOT",-----,,2017-10-31,2016-06-07,7720,GBR,United Kingdom,0,469.01,344.73,1228.52,269.53,0.0,0,2311.8,5.5,1,Regular,
2017-11-27,201711,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU002154,9AT,Q5LH,0143817,06222,"KIT,HYDRAULIC CON",062245LH000,"KIT,OIL COOLER",1,3,STA462 0,0016070332,202220171127000058,"CAR LURCHES WHEN CHANGING GEAR,ONLY HAPPENS FROM COLD. MUCH BETTER WHEN HOT",-----,,2017-10-31,2016-06-07,7720,GBR,United Kingdom,0,469.01,344.73,1228.52,269.53,0.0,0,2311.8,5.5,1,Regular,
2017-11-27,201711,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE5850HU002146,5AT,M6GA,3400449,20021,"TRNS ASSY,BARE",20021R6G000,"TRNS ASSY,BARE",1,1,FIS476 0,0016078260,202220171127000046,CUSTOMER REPORTS EML LIGHT ON AND GEARBOX RELATED ISSUES REPORTED BY AA.,-----,,2017-10-31,2017-06-13,913,GBR,United Kingdom,0,651.69,67.59,3152.4,691.64,79.94,0,4643.27,7.3,1,Regular,
2017-12-04,201712,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU524878,9AT,Q5LH,0104097,06230,"KIT,SHAFT SEALING",062305J4000,"KIT,SHAFT SEALING",1,3,00559,0015991229,247220171204000084,UPPT?CKT OLJEL?CKAGE DRIVAXEL I SAMBAND MED SERVICE.,-----,,2017-10-12,2016-01-26,35720,SWE,Sweden,0,247.02,0.0,41.15,16.82,0.0,0,304.98,1.9,1,Regular,
2017-12-04,201712,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870HU000390,9AT,Q5LH,0254476,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,BRI489 0,0016110843,202220171204000576,INVESTIGATION INTO GEAR SELECTION BEING VERY DIFFICULT,-----,,2017-11-27,2017-03-15,3359,GBR,United Kingdom,0,550.98,0.0,4109.16,901.55,0.0,0,5561.7,6.1,1,Regular,
2017-12-06,201712,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870GU002501,9AT,Q5LH,0146192,06280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,3,10349,0016039367,26N220171206000022,"MOTORLYS LYSER.ETTER BYTTE AV TCM LAR DET SEG IKKE GJ?RE ? SETTE BILEN I GIR,INNL?RINGSPROSEDYRE FUNGERER IKKE. BILEN NEKTER ? GEARE,G?R I N?DMODUS,BILEN ER IKKE BRUKBAR",-----,,2017-11-02,2016-06-09,3365,NOR,Norway,0,182.67,0.0,368.24,142.1,0.0,0,693.02,1.7,1,Regular,
2017-12-08,201712,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU506199,9AT,Q5LH,0043288,06235,"KIT,AWD SHAFT SEA",062355L9000,"KIT,AWD SHAFT SEA",1,1,JOH359 0,0016054717,202220171208000480,JUDDERING WHEN DRIVING WHEN COLD 0826399901HE *3 BOTTLES 9AT AFT-TYPE 3.1 OIL ADDED TO EXTRA,-----,,2017-11-08,2015-06-04,26393,GBR,United Kingdom,0,171.44,163.55,24.48,5.37,0.0,0,364.85,1.9,1,Regular,
2017-12-08,201712,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU012295,9AT,Q5LH,0197246,06280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,1,741860,0016083689,207220171208000157,"BOITE DE VITESSE RESTE BLOQUEE VEHICULE EST ARRIVE 3 FOIS EN PANNE EN CONCESSION.CODE P061B DETECTE,ECHANGE DU TCM",-----,,2017-11-17,2016-11-10,1785,FRA,France,0,147.01,0.0,346.24,184.64,0.0,0,677.91,1.7,1,Regular,
2017-12-11,201712,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU517284,9AT,Q5LH,0066336,26250,"PLATE COMP,DRIVE",262505LH000,"PLATE COMP,DRIVE",1,1,TR58013,0016026891,20T220171211000288,MOTOR [ALI@MIYOR VOLANT DE]$@MES$ GEREK,00401,Distorted,2017-10-30,2015-10-22,30210,TUR,Turkey,0,223.94,0.0,130.9,88.95,0.0,0,443.8,6.2,1,Regular,
2017-12-13,201712,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU506806,9AT,Q5LH,0050990,06223,"KIT,SENSOR UNIT",062235LH000,"KIT,SENSOR UNIT",1,1,20453,0016137440,2FN220171213000082,"LUETTIIN VIKAKOODIT. KOODINA P0714 ATF L?MP?TILATUNNISTIN HETKELLINEN H?IRI?. UUDEMPIA P?IVITYKSI? EI OLLUT. TUTKITTU VAIHDELAATIKON . UUSITTIIN TUNISTIN JA NOLLATTIIN KOODIT. PARI KERTAA TEHNYT NIIN, ETT? AUTO EI SUOSTUNUT LAITTAMAAN PAKKIA P??LLE. JOS PAKKI ON P??LL? NIIN SAATTAA HYP?T? N-VAIHTEELLE JA VAIHTEISTON VIKAVALO SYTTYY.",-----,,2017-11-06,2015-06-18,17806,FIN,Finland,0,530.45,0.0,483.3,51.23,0.0,0,1064.98,6.1,1,Regular,
2017-12-13,201712,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU001562,9AT,Q5LH,0138791,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,218006,2187112093,218220171201000081,"MIL IS ON,  CODE P170A HAS BEEN STORED 3 TIMES OR MORE.",09999,For phenomena other than those stipulated.,2017-11-27,2016-05-25,9547,ISL,Iceland,0,429.92,22.21,4678.28,5801.07,0.0,0,10931.49,6.1,1,Regular,
2017-12-13,201712,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU003756,9AT,Q5LH,0150722,06280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,1,TR34063,0015973708,20T220171213000098,ARACIN ARIZA $KAZLARI YANIYOR. ARACIN ARIZA $KAZLARI YANIYOR.,00401,Distorted,2017-09-12,2016-06-20,4773,TUR,Turkey,0,61.27,0.0,323.68,219.97,0.0,0,604.94,1.7,1,Regular,
2017-12-18,201712,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU508910,9AT,Q5LH,0053873,06235,"KIT,AWD SHAFT SEA",062355L9000,"KIT,AWD SHAFT SEA",1,1,23S,23S7122005,23S220171218000007,OIL LEAK,-----,,2017-11-28,2015-07-17,41967,SRB,Serbia,0,59.63,0.0,35.43,20.57,0.0,0,115.63,1.9,1,Regular,
2017-12-18,201712,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU003114,9AT,Q5LH,0273955,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,5,TR34103,0016138880,20T220171218000431,ARA[ ALTINDA YA] KA[A]I VAR,00401,Distorted,2017-12-09,2017-05-17,2403,TUR,Turkey,0,21.64,0.0,105.21,71.51,0.0,0,198.36,0.6,1,Regular,
2017-12-19,201712,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU518034,9AT,Q5LH,0080014,06280,"UNIT ASSY,TRNS CO",062805LHE11,"UNIT ASSY,TRNS CO",1,1,10135,0016101212,26N220171219000035,MIL LYSER ? BILEN VIL IKKE G? I GIR LIGGER FEILKODE P? TCU DENNE M? SKIFTES MIL LYSER ? BILEN VIL IKKE G? I GIR,-----,,2017-11-24,2015-11-02,35253,NOR,Norway,0,224.78,0.0,364.58,140.69,0.0,0,730.06,1.7,1,Regular,
2017-12-20,201712,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU015515,9AT,Q5LH,0212251,06223,"KIT,SENSOR UNIT",062235LH000,"KIT,SENSOR UNIT",1,7,BRA637 0,0016130976,202220171220000396,"CUSTOMER COMPLAINT OF DIFFICULTY IN SELECTING PARK & DRIVE, CONFIRMED, CARRIED OUT HDS AND FOUND DTC P07BE - TRANSMISSION PARK POSITION SENSOR SWITCH A/B FAULT. CARRIED OUT TROUBLE SHOOTING GUIDE FOR DTC P07BE 6450, FOUND TRANSMISSION SENSOR FAILURE",06401,Short circuit,2017-11-29,2016-12-19,7409,GBR,United Kingdom,0,530.42,0.0,445.02,97.63,0.0,0,1073.08,5.5,1,Regular,
